"ID","year","gender","agegroup","region","population","d_log_CVD_mort_100k","log_CVD_mort_100k","d_CVD_mort_100k","CVD_mort_100k","CVD_deaths","d_log_CVD_costs_100k","log_CVD_costs_100k","d_CVD_costs_100k","CVD_costs_100k","CVD_costs_100k_sq","d_CVD_costs_100k_sq","CVD_costs_sum","d_lag_log_CVD_costs_100k","lag_log_CVD_costs_100k","d_lag_CVD_costs_100k","lag_CVD_costs_100k","lag_CVD_costs_100k_sq","d_lag_CVD_costs_100k_sq","d_log_cancer_mort_100k","log_cancer_mort_100k","d_cancer_mort_100k","cancer_mort_100k","d_log_cancer_costs_100k","log_cancer_costs_100k","d_cancer_costs_100k","cancer_costs_100k","cancer_costs_sum","cancer_deaths","d_lag_log_cancer_costs_100k","lag_log_cancer_costs_100k","d_lag_cancer_costs_100k","lag_cancer_costs_100k"
"3","3","Male","15-19","SH",78947,NA,NA,-1.3,0,0,0.0529548791849912,13.4080813273395,34317.3269099705,665358.536739838,442701982412.578,44488973909.0355,525280.604,0.0277949714457435,13.1698852751288,14373.1882267662,524334.582169164,274926754058.512,14866130746.8384,NA,NA,0,0,0.00237544573529824,13.7344995563956,2187.99720814789,922183.545923214,728036.244,0,0.0803352347464301,13.6287509042267,64042.6926909514,829643.114046228
"3","4","Male","15-19","SH",79646,NA,NA,0,0,0,-0.0799686083929263,13.3281127189465,-51135.9141348108,614222.622605027,377269430119.798,-65432552292.7806,489203.75,0.227065948723814,13.3969512238527,133659.504770146,657994.086939311,432956218447.097,158029464388.585,NA,0.916290731874155,2.5,2.5,0.583043075532638,14.3175426319283,729891.454704564,1652075.00062778,1315811.655,2,0.463943546470809,14.0926944506975,489765.864404501,1319408.97845073
"4","1","Male","20-24","SH",76539,NA,0.262364264467491,NA,1.3,1,NA,13.3422368721409,NA,622959.552646363,388078604233.357,NA,476807.012,NA,13.305972478298,NA,600773.024004291,360928226371.261,NA,NA,1.64865862558738,NA,5.2,NA,13.2507330606842,NA,568486.622506173,435113.976,4,NA,13.8798098926608,NA,1066411.56497251
"4","2","Male","20-24","SH",79284,0,0.262364264467491,0,1.3,1,0.00500968980599303,13.3472465619469,3128.6643961675,626088.217042531,391986455519.495,3907851286.13806,496387.782,0.28432476848843,13.5902972467864,197572.880485555,798345.904489847,637356183215.711,276427956844.45,-1.38629436111989,0.262364264467491,-3.9,1.3,1.08395926435451,14.3346923250387,1112165.29969755,1680651.92220372,1332488.07,1,0.00146861730283021,13.8812785099636,1567.30107729556,1067978.8660498
"4","3","Male","20-24","SH",79909,NA,NA,-1.3,0,0,0.257147195556401,13.6043937575033,183591.273377822,809679.490420353,655580877207.363,263594421687.868,647006.784,-0.306893072453025,13.2834041743334,-210979.457824437,587366.44666541,344999342668.349,-292356840547.362,0,0.262364264467491,0,1.3,-0.517827363015439,13.8168649620233,-679296.600525314,1001355.32167841,800173.024,1,0.416576944802541,14.2978554547661,551889.510340918,1619868.37639072
"4","4","Male","20-24","SH",82969,NA,1.79175946922805,6,6,5,0.793708559942649,14.3981023174459,980993.926156923,1790673.41657728,3206511284836.53,2550930407629.17,1485703.827,0.34776182177194,13.6311659961054,244282.753193425,831649.199858834,691640391625.839,346641048957.49,0.613104472886409,0.8754687373539,1.1,2.4,0.130141418939941,13.9470063809632,139177.822025866,1140533.14370428,946288.944,2,-0.146160717715011,14.1516947370511,-220271.59886039,1399596.77753033
"5","1","Male","25-29","SH",74561,NA,1.68639895357023,NA,5.4,4,NA,13.5499089916504,NA,766744.563511755,587897225674.832,NA,571692.414,NA,13.8030734006664,NA,987639.86450156,975432501952.659,NA,NA,2.24070968927596,NA,9.4,NA,13.9303298932398,NA,1121670.77292418,836328.945,7,NA,14.0415115220693,NA,1253576.8738574
"5","2","Male","25-29","SH",71605,-0.251314428280906,1.43508452528932,-1.2,4.2,3,-0.0761676155198625,13.4737413761306,-56232.3786084666,710512.184903289,504827564896.045,-83069660778.7871,508762.25,-0.0440632679725397,13.7590101326939,-42573.7819151232,945066.082586436,893149900455.273,-82282601497.386,-1.2110902720948,1.02961941718116,-6.6,2.8,-0.0910130284010897,13.8393168648387,-97578.8338137857,1024091.9391104,733301.033,2,-0.590624250264863,13.4508872718045,-559118.660229164,694458.21362824
"5","3","Male","25-29","SH",77895,-0.0741079721537221,1.3609765531356,-0.3,3.9,3,0.17904036106702,13.6527817371976,139309.426239917,849821.611143206,722196770766.034,217369205869.988,661968.544,0.192253330699202,13.9512634633931,200332.754204546,1145398.83679098,1311938495322.14,418788594866.862,0.599621122549122,1.62924053973028,2.3,5.1,0.385328018366367,14.2246448832051,481421.996315497,1505513.93542589,1172720.08,4,0.39067655602766,13.8415638278321,331937.409348136,1026395.62297638
"5","4","Male","25-29","SH",86207,-1.17865499634165,0.182321556793955,-2.7,1.2,1,0.22135727257028,13.8741390097679,210559.573679373,1060381.18482258,1124408257125.73,402211486359.701,914122.808,-0.197323635939407,13.7539398274537,-205112.400343403,940286.43644758,884138582567.288,-427799912754.847,-0.796331416795176,0.832909122935104,-2.8,2.3,-0.244416105248357,13.9802287779567,-326453.099298897,1179060.836127,1016432.975,2,0.149093612474875,13.990657440307,165025.579521896,1191421.20249827
"6","1","Male","30-34","SH",75203,NA,2.58776403522771,NA,13.3,10,NA,13.9585459467548,NA,1153770.63149076,1331186670090.6,NA,867670.128,NA,13.8303192060175,NA,1014918.83933788,1030060250442.94,NA,NA,2.99071973173045,NA,19.9,NA,13.6136862428911,NA,817238.491815486,614587.863,15,NA,14.0177026416909,NA,1224083.11197663
"6","2","Male","30-34","SH",72165,0.22163866013479,2.8094026953625,3.3,16.6,12,0.15429558056187,14.1128415273167,192490.16529438,1346260.79678515,1812418132960.57,481231462869.976,971529.104,0.399946137311192,14.2302653433287,499080.601010829,1513999.44034871,2292194305376.19,1262134054933.25,-0.874464216927894,2.11625551480255,-11.6,8.3,0.276637554002656,13.8903237968937,260444.371068183,1077682.86288367,777709.838,6,-0.260069398189513,13.7576332435014,-280317.385237138,943765.726739493
"6","3","Male","30-34","SH",75518,-0.332864295245014,2.47653840011748,-4.7,11.9,9,0.583216150585653,14.6960576779023,1065958.32183558,2412219.11862073,5818801076239.35,4006382943278.78,1821659.634,0.120607135549113,14.3508724788778,194066.874973158,1708066.31532186,2917490537537.21,625296232161.015,-0.229185865770173,1.88706964903238,-1.7,6.6,0.426264694813169,14.3165884917069,572816.578309159,1650499.44119283,1246424.168,5,0.237458005644012,13.9950912491454,252949.737816412,1196715.46455591
"6","4","Male","30-34","SH",80214,0.0491902441907719,2.52572864430826,0.6,12.5,10,-0.399171494489316,14.296886183413,-793920.073566247,1618299.04505448,2618891799224.24,-3199909277015.11,1298102.396,0.163217355808504,14.5140898346863,302827.438173129,2010893.75349499,4043693687845.18,1126203150307.97,-0.277631736598279,1.6094379124341,-1.6,5,-0.379487506263203,13.9371009854437,-521207.960902605,1129291.48029022,905849.868,4,-0.344191266495447,13.6508999826499,-348491.505428255,848223.95912765
"7","1","Male","35-39","SH",104956,NA,2.72129542785223,NA,15.2,16,NA,14.3225462572107,NA,1660362.08030032,2756802237699.19,NA,1742649.625,NA,14.4141558340959,NA,1819652.00385188,3311133415122.15,NA,NA,2.78501124223834,NA,16.2,NA,14.2167736196495,NA,1493710.15473151,1567738.43,17,NA,14.3580272969176,NA,1720331.04263328
"7","2","Male","35-39","SH",77933,0.233614851181505,2.95491027903374,4,19.2,15,0.248850429537256,14.571396686748,469135.61643919,2129497.69673951,4534760440418.87,1777958202719.67,1659581.44,0.3078357566212,14.7219915907171,655943.643724613,2475595.64757649,6128573810299.67,2817440395177.51,-0.235566071312767,2.54944517092557,-3.4,12.8,0.161780947565019,14.3785545672145,262299.527944638,1756009.68267614,1368511.026,10,-0.355556482306367,14.0024708146112,-514751.672302076,1205579.37033121
"7","3","Male","35-39","SH",75564,-0.273888750319445,2.68102152871429,-4.6,14.6,11,0.116842065712426,14.6882387524604,263934.004864431,2393431.70160394,5728515310242.72,1193754869823.86,1808572.731,-0.269399925214325,14.4525916655027,-584642.320923185,1890953.32665331,3575704483581.21,-2552869326718.46,-0.18859116980755,2.36085400111802,-2.2,10.6,-0.086668586926022,14.2918859802884,-145782.264858136,1610227.41781801,1216752.246,8,-0.105562145456744,13.8969086691545,-120776.687632476,1084802.68269873
"7","4","Male","35-39","SH",80913,0.0977977432761263,2.77881927199042,1.5,16.1,13,0.462216888512884,15.1504556409733,1406355.56620222,3799787.26780616,14438383280581.8,8709867970339.09,3074521.872,0.379733172029727,14.8323248375325,873420.871478287,2764374.19813159,7641764707295.69,4066060223714.48,0.333773179652048,2.69462718077007,4.2,14.8,-0.208156212493289,14.0837297677952,-302593.663044363,1307633.75477365,1058045.7,12,0.745716040358811,14.6426247095133,1201907.42756996,2286710.11026869
"8","1","Male","40-44","SH",131184,NA,3.71843825635548,NA,41.2,54,NA,15.1224432803768,NA,3694823.26503232,13651718959824.1,NA,4847016.952,NA,15.0164306535479,NA,3323173.15345075,11043479807815.8,NA,NA,3.51154543883102,NA,33.5,NA,14.4183103434243,NA,1827227.49039517,2397030.111,44,NA,14.4709919877488,NA,1926069.56145902
"8","2","Male","40-44","SH",115361,-0.24958222621951,3.46885603013597,-9.1,32.1,37,0.0734041734286972,15.1958474538054,281417.715888441,3976240.98092076,15810492338353.7,2158773378529.6,4587031.358,0.0102582658946382,15.0266889194425,34265.4453621469,3357438.5988129,11272393944798.7,228914136982.906,-0.0426894086950504,3.46885603013597,-1.4,32.1,0.400137280752006,14.8184476241763,899049.847700027,2726277.3380952,3145060.8,37,-0.067856118530516,14.4031358692182,-126359.974595448,1799709.58686358
"8","3","Male","40-44","SH",92857,-0.214613061430478,3.25424296870549,-6.2,25.9,24,0.125532864587964,15.3213803183934,531831.888114422,4508072.86903518,20322720992531.1,4512228654177.41,4186061.224,0.352074250549279,15.3787631699918,1416886.44579747,4774325.04461037,22794179631593.8,11521785686795.1,0.13119221027135,3.60004824040732,4.5,36.6,-0.104359640052666,14.7140879841237,-270170.706392686,2456106.63170251,2280666.935,34,0.37709765343592,14.7802335226542,824351.011463659,2624060.59832724
"8","4","Male","40-44","SH",80982,0.133531392624523,3.38777436133001,3.7,29.6,24,0.219928902830299,15.5413092212237,1108932.4654836,5617005.33451878,31550748928012.5,11228027935481.4,4548763.26,-0.00531148132483139,15.373451688667,-25291.5111585651,4749033.5334518,22553319501849.7,-240860129744.074,0.0762524314997557,3.67630067190708,2.9,39.5,-0.33536629295399,14.3787216911697,-699803.453218403,1756303.17848411,1422289.44,32,-0.0700344280199783,14.7101990946342,-177486.945524777,2446573.65280246
"9","1","Male","45-49","SH",113704,NA,4.39321382406445,NA,80.9,92,NA,15.7295613738073,NA,6780499.79859987,45975177518812.9,NA,7709699.491,NA,15.7226382110233,NA,6733719.41568961,45342977169235.2,NA,NA,4.32545628318549,NA,75.6,NA,15.1864968257321,NA,3939233.91965102,4479066.536,86,NA,15.0937327175208,NA,3590251.1546171
"9","2","Male","45-49","SH",124462,-0.146148174824682,4.24706564923976,-11,69.9,87,0.0641310173656926,15.793692391173,449086.635813843,7229586.43441372,52266920012658.8,6291742493845.91,8998087.868,0.0616549579566747,15.78429316898,428232.881534747,7161952.29722436,51293560707717.3,5950583538482.02,0.0401868722378698,4.36564315542336,3.10000000000001,78.7,-0.0537352727329488,15.1327615529991,-206089.09472454,3733144.82492648,4646346.712,98,0.1580285394716,15.2517612569924,614649.632114778,4204900.78673187
"9","3","Male","45-49","SH",126347,-0.386335938199169,3.8607297110406,-22.4,47.5,60,0.0304564354340826,15.8241488266071,223574.796165561,7453161.23057928,55549612329010,3282692316351.18,9416845.62,0.0662425202178394,15.8505356891978,490492.141206166,7652444.43843052,58559905883266.3,7266345175549,-0.100150337005427,4.26549281841793,-7.5,71.2,0.0645984617132171,15.1973600147123,249115.013455115,3982259.8383816,5031465.838,90,0.0334090347245102,15.2851702917169,142854.708161524,4347755.4948934
"9","4","Male","45-49","SH",111789,0.20143595281727,4.06216566385787,10.6,58.1,65,0.243264952378141,16.0674137789852,2052649.05844737,9505810.28902665,90360429250964.9,34810816921954.9,10626450.264,0.171465058466577,16.0220007476644,1431333.60089096,9083778.03932149,82515023467659.3,23955117584393,-0.217192194697236,4.04830062372069,-13.9,57.3,0.0894688644208745,15.2868288791332,372712.772519295,4354972.61090089,4868380.332,64,0.0711654154607793,15.3563357071777,320685.347517152,4668440.84241055
"10","1","Male","50-54","SH",93899,NA,5.0998664278242,NA,164,154,NA,16.2996140930687,NA,11990366.4927209,143768888629764,NA,11258834.233,NA,16.2016103414009,NA,10871011.8517309,118178898680474,NA,NA,5.093136515608,NA,162.9,NA,15.7419145225674,NA,6864779.81128659,6445959.595,153,NA,15.7103549609017,NA,6651513.36816895
"10","2","Male","50-54","SH",104584,-0.202773175127072,4.89709325269713,-30.1,133.9,140,0.0208735905001198,16.3204876835689,252912.412274124,12243278.904995,149897878345496,6128989715732.06,12804510.81,0.141653543798217,16.3432638851991,1654322.32303223,12525334.1747631,156883996189489,38705097509015.6,-0.0945738027460132,4.99856271286199,-14.7,148.2,0.0398679958793977,15.7817825184468,279213.879909,7143993.69119559,7471474.362,155,0.182938330325399,15.8932932912271,1335227.16499308,7986740.53316204
"10","3","Male","50-54","SH",117981,-0.242180974814222,4.65491227788291,-28.8,105.1,124,0.183622694476274,16.5041103780451,2467784.45266426,14711063.3576593,216415385113066,66517506767569.4,17356259.66,0.0747618429452892,16.4180257281444,972310.074732363,13497644.2494955,182186400285939,25302404096449.6,0.000674536281900728,4.99923724914389,0.100000000000023,148.3,-0.0532203344794002,15.7285621839674,-370265.515472384,6773728.17572321,7991712.239,175,-0.106104304570209,15.7871889866569,-804018.469660182,7182722.06350185
"10","4","Male","50-54","SH",127546,-0.0537501132923532,4.60116216459055,-5.5,99.6,127,0.00957329749416047,16.5136836755393,141509.662270779,14852573.0199301,220598925312354,4183540199288.78,18943862.784,0.0652613870194294,16.4832871151638,910254.164749937,14407898.4142454,207587536715216,25401136429277.2,-0.130165519369418,4.86907172977447,-18.1,130.2,-0.0275430515309711,15.7010191324364,-184023.230056549,6589704.94566666,8404905.07,166,0.0345216797600276,15.8217106664169,252289.30120572,7435011.36470757
"11","1","Male","55-59","SH",88457,NA,5.3645731623251,NA,213.7,189,NA,16.7501328941261,NA,18814396.2761568,353981507236262,NA,16642650.514,NA,16.7086143155946,NA,18049243.2308336,325775181205793,NA,NA,5.71735659468332,NA,304.1,NA,16.3038282564868,NA,12041002.4757792,10651109.56,269,NA,16.1757223272893,NA,10593194.5285729
"11","2","Male","55-59","SH",88439,0.0417013457280273,5.40627450805313,9.10000000000002,222.8,197,0.125534562226377,16.8756674563525,2516507.40773834,21330903.6838951,455007451971610,101025944735348,18864837.909,0.166766602166106,16.8753809177607,3275549.20155572,21324792.4323893,454746772284489,128971591078696,-0.0375253408496317,5.67983125383369,-11.2,292.9,-0.0525529265926998,16.2512753298941,-616449.925433759,11424552.5503454,10103760.03,259,0.0891335453894762,16.2648558726787,987567.953484941,11580762.4820578
"11","3","Male","55-59","SH",95521,-0.260525740149699,5.14574876790343,-51.1,171.7,164,0.100698150597111,16.9763656069496,2259854.87809649,23590758.5619916,556523889530180,101516437558570,22534128.486,0.0211658979333613,16.8965468156941,456168.962929279,21780961.3953186,474410279304360,19663507019870.3,-0.120689269003752,5.55914198482994,-33.3,259.6,0.0526841460581551,16.3039594759522,618030.043011002,12042582.5933564,11503195.319,248,-0.0729325777707608,16.191923294908,-814550.208843134,10766212.2732147
"11","4","Male","55-59","SH",108119,0.0178936953180049,5.16364246322143,3.10000000000002,174.8,189,-0.0126555331609062,16.9637100737887,-296672.393973034,23294086.1680186,542614450403074,-13909439127106.1,25185333.024,0.152688616032712,17.0492354317268,3593034.69820532,25373996.0935239,643839677754168,169429398449808,-0.0652578347379231,5.49388415009201,-16.4,243.2,0.0308704012103718,16.3348298771626,377557.041675335,12420139.6350318,13428530.772,263,0.13805180905268,16.3299751039607,1593776.52822058,12359988.8014353
"12","1","Male","60-64","SH",78924,NA,5.91350300563827,NA,370,292,NA,17.1300139670253,NA,27508730.0060818,756730226547505,NA,21710990.07,NA,17.107760321255,NA,26903321.7278434,723788719991853,NA,NA,6.23812929346354,NA,511.9,NA,16.6087590571029,NA,16333994.6784248,12891441.96,404,NA,16.6022532637008,NA,16228074.0062154
"12","2","Male","60-64","SH",84364,0.00269905696916517,5.91620206260743,1,371,313,0.119176861309708,17.249190828335,3481756.49645483,30990486.5025366,960410253663905,203680027116400,26144814.033,0.0629226294631984,17.1706829507182,1747221.18314381,28650542.9109873,820853609094322,97064889102469,-0.0398538496622436,6.19827544380129,-20,491.9,0.084807073739281,16.6935661308422,1445673.59951365,17779668.2779385,14999639.346,415,0.141220135411707,16.7434733991125,2461444.1658289,18689518.1720443
"12","3","Male","60-64","SH",85421,-0.237053868909594,5.67914819369784,-78.3,292.7,250,0.150869404376188,17.4000602327112,5046639.13401645,36037125.6365531,1298674424144711,338264170480806,30783273.09,0.199216694742503,17.3698996454607,6315909.08765812,34966451.9986454,1222652765373572,401799156279249,0.0345654228819576,6.23284086668325,17.3,509.2,0.109538060104899,16.8031041909471,2058219.49204785,19837887.7699863,16945722.112,435,-0.120005616167965,16.6234677829445,-2113495.64684961,16576022.5251947
"12","4","Male","60-64","SH",87496,0.106828518584347,5.78597671228219,33,325.7,285,0.0553335815220954,17.4553938142333,2050264.36527558,38087390.0018287,1450649277151398,151974853006686,33324942.756,0.0666594309152764,17.4365590763759,2410285.48218195,37376737.4808273,1397020504710683,174367739337111,-0.0472497173315523,6.1855911493517,-23.5,485.7,-0.0312748708821147,16.7718293200649,-610825.841441002,19227061.9285453,16822910.105,425,0.123251825793062,16.7467196087376,2174264.32119152,18750286.8463862
"13","1","Male","65-69","SH",96826,NA,6.35662835844262,NA,576.3,558,NA,17.4577500027295,NA,38177236.8785244,1457501415678961,NA,36965491.38,NA,17.446546264488,NA,37751896.2614089,1425205671332180,NA,NA,6.56018164928975,NA,706.4,NA,16.9130885779521,NA,22144253.3410448,21441394.74,684,NA,16.8074990129952,NA,19925263.6165599
"13","2","Male","65-69","SH",78940,-0.101454298273767,6.25517406016885,-55.5999999999999,520.7,411,0.143913191529361,17.6016631942589,5909220.05585618,44086456.9343805,1943615685026991,486114269348030,34801849.104,0.135600392008822,17.5821466564968,5482487.4764889,43234383.7378978,1869211937195802,444006265863623,0.0564188677616331,6.61660051705138,41,747.4,0.147510957786448,17.0605995357385,3519740.14261371,25663993.4836585,20259156.456,590,0.159349777983572,16.9668487909788,3442050.96165844,23367314.5782184
"13","3","Male","65-69","SH",74464,-0.192086769387904,6.06308729078095,-91.0000000000001,429.7,320,0.0613708592963249,17.6630340535552,2790371.75599332,46876828.6903739,2197437068066659,253821383039668,34906361.716,0.051640230084864,17.6337868865817,2291285.62126922,45525669.359167,2072586570600199,203374633404397,-0.0265742318733233,6.59002628517806,-19.6,727.8,-0.106512147200789,16.9540873885377,-2592983.95556436,23071009.5280941,17179596.535,542,0.0685660229058627,17.0354148138846,1658409.4234991,25025724.0017175
"13","4","Male","65-69","SH",81053,0.145905068855607,6.20899235963656,67.5,497.2,403,0.0896252292541249,17.7526592828093,4395372.84195683,51272201.5323307,2628838649971935,431401581905276,41557657.508,0.0887561405922384,17.7225430271739,4225425.43173081,49751094.7908978,2475171432892902,402584862292702,-0.0204046221438015,6.56962166303426,-14.6999999999999,713.1,0.169485752429853,17.1235731409676,4261110.89928057,27332120.4273747,22153503.57,578,0.0683357489510144,17.1037505628356,1769937.89452582,26795661.8962433
"14","1","Male","70-74","SH",74877,NA,6.96894444729456,NA,1063.1,796,NA,17.7813571716833,NA,52764921.992067,2784136992828915,NA,39508790.64,NA,17.7382802669933,NA,50540232.8418013,2554315135703494,NA,NA,6.87274966978332,NA,965.6,NA,17.0008231657329,NA,24174844.468929,18101398.293,723,NA,16.9984986777619,NA,24118715.5944787
"14","2","Male","70-74","SH",88763,-0.153962568464777,6.81498187882978,-151.7,911.4,809,0.115784826527154,17.8971419982104,6477118.91123731,59242040.9033043,3509619410388780,725482417559865,52585012.767,0.166778785850674,17.905059052844,9172692.08362942,59712924.9254308,3565633403150129,1011318267446635,0.0218190473946391,6.89456871717796,21.3,986.9,0.143378363745427,17.1442015294784,3726949.07567851,27901793.5446075,24766469.004,876,0.102370915818423,17.1008695935803,2599859.91873319,26718575.5132119
"14","3","Male","70-74","SH",84115,-0.197846316286769,6.61713556254301,-163.6,747.8,629,0.125872696608567,18.023014694819,7946595.82022896,67188636.7235333,4514312904766922,1004693494378142,56515721.78,0.0801787229133488,17.9852377757573,4984876.36564503,64697801.2910758,4185805491899527,620172088749398,0.116825596563662,7.01139431374162,122.3,1109.2,0.131775836108829,17.2759773655872,3930038.84438372,31831832.3889913,26775345.814,933,0.0649230427659333,17.1657926363462,1792199.26960578,28510774.7828177
"14","4","Male","70-74","SH",68049,0.102843308962205,6.71997887150522,81,828.8,564,0.0530068980724892,18.0760215928915,3657542.35330844,70846179.0768417,5019181089787922,504868185021000,48210116.4,0.157741857870928,18.1429796336282,11054519.0635033,75752320.354579,5738414039102771,1552608547203244,-0.0416976332193029,6.96969668052232,-45.3,1063.9,0.0807384972916729,17.3567158628789,2676654.99509961,34508487.3840909,23482680.58,724,0.115238398441761,17.281031034788,3482332.32843076,31993107.1112485
"15","1","Male","75-79","SH",41833,NA,7.69256964806791,NA,2192,917,NA,18.0379564895795,NA,68200093.2134917,4651252714328962,NA,28530144.994,NA,18.0010659115278,NA,65729994.1689635,4320432133451970,NA,NA,7.30121527996287,NA,1482.1,NA,17.0801214286067,NA,26169925.5229125,10947664.944,620,NA,17.0056493353186,NA,24291798.360695
"15","2","Male","75-79","SH",50939,-0.208987831102366,7.48358181696554,-413.4,1778.6,906,0.152657745039591,18.1906142346191,11247982.8225514,79448076.0360431,6311996785828887,1660744071499925,40470055.452,0.196450811440091,18.1975167229679,14268368.2741759,79998362.4431394,6399737993583890,2079305860131920,0.00269523780165493,7.30391051776452,4,1486.1,0.0611623614068755,17.1412837900136,1650576.50892947,27820502.031842,14171485.53,757,0.187050940215297,17.1927002755339,4996548.46258314,29288346.8232782
"15","3","Male","75-79","SH",68302,-0.190632166717598,7.29294965024794,-308.7,1469.9,1004,0.126428313976024,18.3170425485951,10707066.3551021,90155142.3911452,8127949699567666,1815952913738779,61577765.356,0.0603334149682198,18.2578501379361,4975149.18090686,84973511.6240462,7220497677721918,820759684138028,-0.0768291609961445,7.22708135676838,-109.9,1376.2,0.130998777409289,17.2722825674229,3893935.17058253,31714437.2024245,21661594.898,940,0.0623413895346339,17.2550416650686,1883991.42976274,31172338.2530409
"15","4","Male","75-79","SH",75994,-0.0705296274841372,7.2224200227638,-100.1,1369.8,1041,0.021193297182446,18.3382358457776,1931075.37341516,92086217.7645604,8479871502182031,351921802614365,69980000.328,0.112008925722318,18.3698590636584,10071302.2814514,95044813.9054977,9033516650330684,1813018972608766,0.0477446423346102,7.27482599910299,67.3,1443.5,0.094862798030988,17.3671453654538,3155839.90366279,34870277.1060873,26499318.384,1097,0.0744643378423007,17.3295060029109,2409837.57636807,33582175.829409
"16","1","Male","80-84","SH",26048,NA,8.24897381921094,NA,3823.7,996,NA,18.0754363561872,NA,70804729.4226044,5013309708608223,NA,18443215.92,NA,18.0738694235177,NA,70693870.0561775,4997623263519709,NA,NA,7.51272676863836,NA,1831.2,NA,17.007201456126,NA,24329531.4419533,6337356.35,477,NA,16.9726467789464,NA,23503191.5127511
"16","2","Male","80-84","SH",29226,-0.0776852094469032,8.17128860976403,-285.8,3537.9,1034,0.178341765626687,18.2537781218139,13823472.2231904,84628201.6457948,7161932513801312,2148622805193089,24733438.213,0.195161527333298,18.269030950851,15235045.6482505,85928915.704428,7383778554138698,2386155290618989,0.0470932458024951,7.55982001444085,88.3,1919.5,0.105322754621376,17.1125242107474,2702260.50357463,27031791.945528,7900311.514,561,0.138879000996493,17.1115257799429,3501624.52802704,27004816.0407781
"16","3","Male","80-84","SH",31416,-0.134068578631021,8.03722003113301,-443.9,3094,972,0.196781270944395,18.4505593927583,18404747.8194458,103032949.465241,10615788675506828,3453856161705516,32368831.404,0.156160500071646,18.4251914509226,14523173.8478108,100452089.552239,10090622295411004,2706843741272306,0.0688435158866207,7.62866353032747,136.8,2056.3,0.171525464273188,17.2840496750205,5058036.75640737,32089828.7019353,10081340.585,646,0.0415646170631803,17.1530903970061,1146098.41151399,28150914.4522921
"16","4","Male","80-84","SH",42753,-0.13045182870552,7.90676820242749,-378.4,2715.6,1161,0.0588027343649955,18.5093621271233,6240294.32583837,109273243.791079,11940641808624586,1324853133117758,46717589.918,0.0779792482627997,18.5031706991854,8146686.93678939,108598776.489028,11793694254913904,1703071959502900,-0.122181646404883,7.50648188392259,-236.5,1819.8,0.0846386632109351,17.3686883382315,2834293.82279978,34924122.5247351,14931110.103,778,0.0817037695573006,17.2347941665634,2396608.74520006,30547523.1974922
"17","1","Male","85-89","SH",12508,NA,8.96123778149188,NA,7795,975,NA,18.2164566797469,NA,81527967.5727534,6646809496543935,NA,10197518.184,NA,18.0657127855399,NA,70119591.0278746,4916757045916386,NA,NA,7.84086379578245,NA,2542.4,NA,16.9058277694757,NA,21984050.4637032,2749765.032,318,NA,16.7290966827621,NA,18422746.5156794
"17","2","Male","85-89","SH",13406,-0.0632000971497213,8.89803768434215,-477.4,7317.6,981,0.10972922356137,18.3261859033083,9455275.30357061,90983242.876324,8277950484292170,1631140987748235,12197213.54,0.161457367721013,18.2271701532609,12286519.8493184,82406110.877193,6790767109904225,1874010063987839,0.0179314074006598,7.85879520318311,46,2588.4,0.198303224336222,17.1041309938119,4821807.27163915,26805857.7353424,3593593.288,347,0.205871002966646,16.9349676857288,4211342.37320945,22634088.8888889
"17","3","Male","85-89","SH",15940,-0.155942488596844,8.74209519574531,-1056.6,6261,998,0.102350576915054,18.4285364802233,9805424.4762481,100788667.352572,10158355466707442,1880404982415272,16065713.576,0.194381598720142,18.421551751981,17681027.8694377,100087138.746631,10017435342487310,3226668232583085,0.0505841108174554,7.90937931400057,134.3,2722.7,0.051074070072378,17.1552050638843,1404649.51057983,28210507.2459222,4496754.855,434,0.111990285888467,17.0469579716172,2682184.69601677,25316273.5849057
"17","4","Male","85-89","SH",17548,-0.052967540421605,8.68912765532371,-323,5938,1042,0.107742576799755,18.5362790570231,11465819.6430969,112254486.995669,12601069850660826,2442714383953384,19698417.378,0.105482847769114,18.5270345997501,11134398.3273317,111221537.073962,12370230309094800,2352794966607490,-0.00161735010444186,7.90776196389612,-4.39999999999964,2718.3,0.144122455758794,17.2993275196431,4373349.10237959,32583856.3483018,5717815.112,477,0.14236081979405,17.1893187914113,3873202.41787662,29189476.0027823
"18","1","Female","<1","SH",11147,NA,3.80443779474821,NA,44.9,5,NA,14.4655898605833,NA,1915692.74244191,3669878683444.62,NA,213542.27,NA,14.0783591409148,NA,1300629.76651943,1691637789556.38,NA,NA,NA,NA,0,NA,13.383972120565,NA,649509.096617924,72400.779,0,NA,12.1205880111487,NA,183613.449923375
"18","2","Female","<1","SH",10720,-1.574423394589,2.23001440015921,-35.6,9.3,1,-2.71805732462431,11.747532535959,-1789251.55774042,126441.184701493,15987373188.7169,-3653891310255.9,13554.495,-2.34450981533741,11.7338493255774,-1175906.92014635,124722.846373081,15555788407.4031,-1676082001148.98,NA,2.92852352386054,18.7,18.7,NA,NA,NA,NA,NA,2,0.398382091913724,12.5189701030624,89862.8119135284,273476.261836904
