"year","region","gender","agegroup","CVD_deaths","cancer_deaths","resp_deaths","overall_deaths","population","CVD_mort_100k","cancer_mort_100k","resp_mort_100k","overall_mort_100k","overall_avg_cost_case","overall_N","CVD_avg_cost_case","CVD_N","cancer_avg_cost_case","cancer_N","resp_avg_cost_case","resp_N","overall_costs_100k","CVD_costs_100k","cancer_costs_100k","resp_costs_100k","overall_hospcases_100k","CVD_hospcases_100k","cancer_hospcases_100k","resp_hospcases_100k","log_overall_costs_100k","log_CVD_costs_100k","log_cancer_costs_100k","log_resp_costs_100k","log_overall_mort_100k","log_CVD_mort_100k","log_cancer_mort_100k","log_resp_mort_100k","overall_costs_sum","CVD_costs_sum","cancer_costs_sum","resp_costs_sum","id"
"2016","TH","Male","50-54",129,149,16,519,93379,138.1,159.6,17.1,555.8,3883.568,18924,4887.809,3146,5624.77,1739,4177.155,878,78703606.6267576,16467350.3828484,10475026.5370158,3927587.66960451,20265.7985200099,3369.06584992343,1862.30308741794,940.254232750404,18.1811995398694,16.6168902138537,16.1645045571359,15.1835359708499,6.3204085173084,4.92797806041525,5.07267068501571,2.83907846350861,73492640.832,15377047.114,9781475.03,3667542.09,"5575"
"2016","TH","Male","55-59",190,296,40,817,89770,211.6,329.7,44.6,910.1,4205.753,24116,5027.056,4871,5111.85,3036,3707.205,1399,112984225.629943,27277252.7303108,17288154.840147,5777408.70558093,26864.2085329175,5426.08889383981,3381.9761613011,1558.42709145594,18.542758770737,17.1215636795014,16.6655321336389,15.569465819289,6.81355448358331,5.35469769998414,5.79818315007769,3.79773385902602,101425939.348,24486789.776,15519576.6,5186379.795,"5576"
"2016","TH","Male","60-64",308,428,72,1183,84506,364.5,506.5,85.2,1399.9,4456.106,28647,5292.187,6223,5082.527,4405,4419.839,1697,151059177.55189,38971528.2950323,26493422.2836248,8875661.82637919,33899.3680922065,7363.97415568125,5212.64762265401,2008.14143374435,18.8331822223219,17.4783418937651,17.0924070444336,15.9988234625318,7.24415608448078,5.89852655144871,6.22752432368874,4.44500143383527,127654068.582,32933279.701,22388531.435,7500466.783,"5577"
"2016","TH","Male","65-69",392,493,80,1278,64257,610.1,767.2,124.5,1988.9,4619.373,26482,5579.342,6166,5051.595,4392,5219.416,1688,190376512.731687,53538482.6120111,34527919.5107148,13711150.8598285,41212.6305305259,9595.84169818074,6835.05299033568,2626.95114929113,19.0645143152107,17.7959112544522,17.3572788159065,16.4337199911102,7.5953370010692,6.41362287815781,6.64274752356923,4.82430571590476,122330235.786,34402222.772,22186605.24,8810374.208,"5578"
"2016","TH","Male","70-74",471,582,110,1501,53584,879,1086.1,205.3,2801.2,4567.221,27684,5641.196,6689,4707.299,4401,4569.149,1775,235963993.289041,70420200.1418334,38662329.9846969,15135561.8748134,51664.6760226933,12483.2039414751,8213.27261869215,3312.55598686175,19.2791897805406,18.0699907138035,17.4703762985444,16.5325576239519,7.93780317578136,6.77878489768518,6.99034857728599,5.32447232402489,126438946.164,37733960.044,20716822.899,8110239.475,"5579"
"2016","TH","Male","75-79",942,798,271,2662,59361,1586.9,1344.3,456.5,4484.4,4624.052,37276,5606.104,9631,4871.438,5313,4724.509,2473,290369371.05507,90955994.043227,43600933.4310406,19682469.5625074,62795.4380822426,16224.4571351561,8950.3209177743,4166.03493876451,19.4866643637789,18.3258863655751,17.5905891170589,16.7952389276155,8.40835998627944,7.3695377065688,7.20362871046021,6.12358870003502,172366162.352,53992387.624,25881950.094,11683710.757,"5580"
"2016","TH","Male","80-84",982,583,249,2375,30809,3187.4,1892.3,808.2,7708.8,4365.586,22742,5438.876,6256,4513.177,2402,3941.78,1715,322250500.86663,110440482.508358,35186637.5215035,21942136.0641371,73816.092700185,20305.7548119056,7796.42312311338,5566.55522736863,19.5908397540621,18.5199873139804,17.3761769526296,16.9039193674222,8.95011781242055,8.06696081642553,7.54554829941,6.69480955264437,99282156.812,34025608.256,10840651.154,6760152.7,"5581"
"2016","TH","Male","85-89",942,379,201,2030,13800,6826.1,2746.4,1456.5,14710.1,4064.3,11269,4766.025,2799,4611.866,1054,3765.688,1040,331888381.884058,96667420.1086957,35223962.057971,28379097.9710145,81659.4202898551,20282.6086956522,7637.68115942029,7536.23188405797,19.6203092712088,18.3867869864742,17.377237149253,17.161163445224,9.59628961166891,8.8285087792275,7.91804624214348,7.28379157639949,45800596.7,13340103.975,4860906.764,3916315.52,"5582"
"2016","TH","Female","<1",0,0,0,19,8908,0,0,0,213.3,2239.378,11572,5967.378,19,NA,NA,2363.084,523,290907972.788505,1272790.54782218,NA,13873966.4571172,129905.702739111,213.291423439605,NA,5871.12707678491,19.4885175304068,14.0567223296914,NA,16.4455247252451,5.3626996254773,NA,NA,NA,25914082.216,113380.182,NA,1235892.932,"5583"
"2016","TH","Female","1-14",1,3,1,16,120301,0.8,2.5,0.8,13.3,2109.2197995212,12949,1976.91717647059,238,NA,NA,1855.37148118954,2791,22703291.8961605,391107.545240688,NA,4304487.74656902,10763.8340495923,197.837091960998,NA,2320.0139649712,16.9380204893896,12.8767378529142,NA,15.27516869842,2.58776403522771,-0.22314355131421,0.916290731874155,-0.22314355131421,27312287.184,470506.288,NA,5178341.804,"5584"
"2016","TH","Female","15-19",0,0,0,3,40541,0,0,0,7.4,1957.823,6475,2155.78,177,5506.724,93,2040.244,373,31269341.9624578,941202.881034015,1263228.16901408,1877139.22202215,15971.4856564959,436.595051922745,229.397400162798,920.056239362621,17.2581486854792,13.7549139968528,14.0491810414011,14.4452594854457,2.00148000021012,NA,NA,NA,12676903.925,381573.06,512125.332,761011.012,"5585"
"2016","TH","Female","20-24",1,1,0,9,37657,2.7,2.7,0,23.9,1985.047,6941,2948.465,83,5152.408,47,2059.183,243,36588711.8649919,649872.785936214,643076.123961017,1328787.39410999,18432.164006692,220.410547839711,124.810792150198,645.298350904214,17.4152503318114,13.3845319087731,13.3740183849542,14.099777350564,3.17387845893747,0.993251773010283,0.993251773010283,NA,13778211.227,244722.595,242163.176,500381.469,"5586"
"2016","TH","Female","25-29",2,5,1,17,61151,3.3,8.2,1.6,27.8,2126.544,14916,2818.463,180,5021.54,135,2097.195,409,51870828.4476133,829623.947278049,1108580.23580972,1402679.84987981,24392.0786250429,294.353322104299,220.764991578224,668.836159670324,17.7642671178139,13.6287278015344,13.9185906877462,14.153895143366,3.32503602069659,1.19392246847243,2.10413415427021,0.470003629245736,31719530.304,507323.34,677907.9,857752.755,"5587"
"2016","TH","Female","30-34",3,7,1,31,62374,4.8,11.2,1.6,49.7,2303.248,14354,3430.128,230,5289.794,272,2296.466,401,53004171.2764934,1264837.01542309,2306768.79469009,1476388.98579536,23012.7937922852,368.743386667522,436.079135537243,642.896078494244,17.7858811717495,14.0504538302802,14.6513583131003,14.2051097899336,3.90600493310258,1.56861591791385,2.41591377830105,0.470003629245736,33060821.792,788929.44,1438823.968,920882.866,"5588"
"2016","TH","Female","35-39",4,13,1,34,59859,6.7,21.7,1.7,56.8,2581.101,10148,3351.335,351,6116.099,256,3678.715,345,43757852.5334536,1965149.07532702,2615682.42703687,2120243.69768957,16953.1732905662,586.37798827244,427.67169515027,576.354432917356,17.5941816411411,14.4910786657142,14.7770355877975,14.5670415917821,4.03953632572711,1.90210752639692,3.07731226054641,0.53062825106217,26193012.948,1176318.585,1565721.344,1269156.675,"5589"
"2016","TH","Female","40-44",9,15,1,39,55163,16.3,27.2,1.8,70.7,2949.802,7430,4102.834,461,5523.222,365,2391.832,315,39731393.9778475,3428759.26617479,3654580.11710748,1365819.6254736,13469.1731776734,835.705092181354,661.675398364846,571.034932835415,17.4976522134538,15.0477090237239,15.1114917655266,14.1272652646207,4.25844557290253,2.79116510781272,3.30321697330195,0.587786664902119,21917028.86,1891406.474,2015976.03,753427.08,"5590"
"2016","TH","Female","45-49",28,65,1,135,74176,37.7,87.6,1.3,182,3347.023,10849,4147.406,927,5168.486,819,2939.93,416,48953640.7018443,5183139.23910699,5706684.14851165,1648795.94477998,14626.0245901639,1249.73037100949,1104.1307161346,560.828300258844,17.7063843001065,15.4609214613888,15.5571487034125,14.3155558490575,5.2040066870768,3.62966009445396,4.47278099794235,0.262364264467491,36311852.527,3844645.362,4232990.034,1223010.88,"5591"
"2016","TH","Female","50-54",28,100,16,207,91310,30.7,109.5,17.5,226.7,3462.456,15929,3586.054,1599,5230.225,1568,3769.659,650,60402433.0566203,6279816.39031869,8981483.73672106,2683472.07315738,17444.9676924762,1751.17730807141,1717.22702880298,711.86069433797,17.9165399444881,15.6528513008066,16.0106756534363,14.8026220636723,5.42362755751348,3.42426265459315,4.69592454925656,2.86220088092947,55153461.624,5734100.346,8200992.8,2450278.35,"5592"
"2016","TH","Female","55-59",66,178,19,355,89782,73.5,198.3,21.2,395.4,3761.155,18350,3892.856,2312,5557.724,1971,3582.186,872,76871972.3886748,10024596.3244303,12200969.0182887,3479167.53023992,20438.395223987,2575.12641732196,2195.31754694705,971.241451515894,18.1576518997534,16.1205522634564,16.3170259342779,15.0623036076858,5.97989791073652,4.29728540621879,5.28978103552575,3.05400118167797,69017194.25,9000283.072,10954274.004,3123666.192,"5593"
"2016","TH","Female","60-64",104,223,31,475,87445,118.9,255,35.4,543.2,3839.111,20739,3968.89,3269,4962.641,2279,3954.645,1093,91050743.929327,14837099.2166505,12933682.70227,4943023.59768998,23716.6218766082,3738.34981988679,2606.20961747384,1249.92852650237,18.3269275346627,16.5126413060205,16.3753455286227,15.4134877662389,6.29747757624449,4.77828280369674,5.54126354515843,3.56671182013973,79619323.029,12974301.41,11309858.839,4322426.985,"5594"
"2016","TH","Female","65-69",147,283,45,648,69520,211.5,407.1,64.7,932.1,4130.517,20100,4318.27,3895,5093.881,2413,3831.598,933,119423751.006904,24193989.7151899,17680573.7241082,5142233.79459148,28912.5431530495,5602.70425776755,3470.94361334868,1342.05983889528,18.5981886587967,17.0016148014043,16.6879770651059,15.4529981334117,6.83744010506711,5.35422499848633,6.00905885550893,4.16976120150686,83023391.7,16819661.65,12291534.853,3574880.934,"5595"
"2016","TH","Female","70-74",269,355,53,876,63363,424.5,560.2,83.6,1382.5,4160.13,24915,4302.666,5567,4897.924,2597,3928.817,1146,163580700.014204,37802726.5470385,20074662.8600287,7105762.48283699,39321.0548742957,8785.88450673106,4098.60644224547,1808.62648548838,18.9128170046005,17.4478917888625,16.8149690236351,15.7764166301293,7.23164873339649,6.0509120057514,6.32829386282601,4.42604352009066,103649638.95,23952941.622,12719908.628,4502424.282,"5596"
"2016","TH","Female","75-79",730,602,128,1955,77607,940.6,775.7,164.9,2519.1,4225.797,38709,4523.064,9458,4981.932,3704,4462.68,1701,210775285.828598,55122784.4292396,23777592.3924388,9781358.2279949,49878.2326336542,12187.0449830557,4772.76534333243,2191.81259422475,19.1663031278561,17.8250736991637,16.9842541990398,16.0959889104864,7.83165697385763,6.84651796951095,6.65376584749683,5.10533922956555,163576376.073,42779139.312,18453076.128,7591018.68,"5597"
"2016","TH","Female","80-84",1202,522,181,2607,48266,2490.4,1081.5,375,5401.3,4126.265,29349,4524.591,7807,5496.314,1911,3764.164,1517,250904884.359591,73185020.3808064,21761604.5539303,11830764.4884598,60806.7790991588,16174.9471677786,3959.30883023246,3142.99921269631,19.340584478503,18.1085013183835,16.8956577159251,16.2862138567288,8.5943949443197,7.8201986191274,6.98610424539311,5.92692602597041,121101751.485,35323481.937,10503456.054,5710236.788,"5598"
"2016","TH","Female","85-89",1722,430,233,3301,30004,5739.2,1433.1,776.6,11001.9,3890.718,20825,4211.045,5724,4944.146,910,3289.566,1126,270044668.544194,80336027.1297161,14995243.5008666,12345191.6944407,69407.4123450207,19077.4563391548,3032.92894280763,3752.83295560592,19.4140979423317,18.2017287349597,16.5232436088374,16.3287772087446,9.3058232641376,8.65507510677802,7.26759520906403,6.65492541729757,81024202.35,24104021.58,4499172.86,3704051.316,"5599"
"2016","TH","Female","90+",2096,260,203,3481,15467,13551.4,1681,1312.5,22506,3537.99155334988,10478,3624.73481859583,2635,4365.93503519062,341,3003.16292930781,679,239678512.290683,61751963.8391414,9625550.18426327,13183860.0181031,67744.2296502231,17036.2707700265,2204.69386435637,4389.99159500873,19.294809051209,17.9386363360297,16.0799315985058,16.3945039135161,10.0215372193099,9.51424514200381,7.42714413340862,7.17968899446578,37071075.496,9551176.247,1488783.847,2039147.629,"5600"
"2017","SH","Male","<1",1,0,0,44,12930,7.7,0,0,340.3,2746.216,15737,6871.531,45,4653.991,11,2681.634,785,334239761.732405,2391484.10672854,395931.175560712,16280608.5846868,121709.203402939,348.027842227378,85.0734725444702,6071.15235885538,19.6273691429085,14.687424696347,12.8889956760427,16.6054853001917,5.82982758150686,2.04122032885964,NA,NA,43217201.192,309218.895,51193.901,2105082.69,"5601"
"2017","SH","Male","1-14",1,1,2,17,182796,0.5,0.5,1.1,9.3,2398.37883168237,12417,3655.1525698324,179,6928.08852319588,388,1864.53618256014,2328,16291751.4349329,357924.850653187,1470545.49716624,2374581.62815379,6792.81822359351,97.9233681262172,212.258473927219,1273.55084356332,16.6061694907554,12.7880783289712,14.201143976427,14.6803318233667,2.23001440015921,-0.693147180559945,-0.693147180559945,0.0953101798043249,29780669.953,654272.31,2688098.347,4340640.233,"5602"
"2017","SH","Male","15-19",0,2,0,18,79646,0,2.5,0,22.6,2452.97,6127,3001.25,163,9746.753,135,2193.443,606,18870184.5541521,614222.622605027,1652075.00062778,1668918.03480401,7692.79059839791,204.655601034578,169.500037666675,760.866835748186,16.7530936975911,13.3281127189465,14.3175426319283,14.3276860910749,3.11794990627824,NA,0.916290731874155,NA,15029347.19,489203.75,1315811.655,1329226.458,"5603"
"2017","SH","Male","20-24",5,2,0,38,82969,6,2.4,0,45.8,2557.177,6279,6662.349,223,6571.451,144,2107.023,643,19352426.0663621,1790673.41657728,1140533.14370428,1632918.06457834,7567.88680109439,268.775084670178,173.558799069532,774.98824862298,16.7783283476875,14.3981023174459,13.9470063809632,14.3058791959102,3.82428409112014,1.79175946922805,0.8754687373539,NA,16056514.383,1485703.827,946288.944,1354815.789,"5604"
"2017","SH","Male","25-29",1,2,0,40,86207,1.2,2.3,0,46.4,2399.451,6691,3410.906,268,6086.425,167,2104.529,660,18623460.5554073,1060381.18482258,1179060.836127,1611225.46892944,7761.55068613918,310.879626944448,193.719767536279,765.599081281102,16.7399326640706,13.8741390097679,13.9802287779567,14.2925056082504,3.83729945923221,0.182321556793955,0.832909122935104,NA,16054726.641,914122.808,1016432.975,1388989.14,"5605"
"2017","SH","Male","30-34",10,4,2,60,80214,12.5,5,2.5,74.8,2692.394,6466,4147.292,313,5266.569,172,2588.411,647,21703218.3957913,1618299.04505448,1129291.48029022,2087792.55117561,8060.93699354227,390.206198419229,214.426409354975,806.592365422495,16.8929711206835,14.296886183413,13.9371009854437,14.5516178701636,4.31481788498043,2.52572864430826,1.6094379124341,0.916290731874155,17409019.604,1298102.396,905849.868,1674701.917,"5606"
"2017","SH","Male","35-39",13,12,1,78,80913,16.1,14.8,1.2,96.4,2861.821,7350,5569.786,552,5237.85,202,2384.236,621,25996297.6901116,3799787.26780616,1307633.75477365,1829879.6930036,9083.83078120945,682.214230098995,249.650859565212,767.49100886137,17.0734646893122,15.1504556409733,14.0837297677952,14.4197607811284,4.5685062016165,2.77881927199042,2.69462718077007,0.182321556793955,21034384.35,3074521.872,1058045.7,1480610.556,"5607"
"2017","SH","Male","40-44",24,32,0,132,80982,29.6,39.5,0,163,3054.269,8477,5004.14,909,5387.46,264,2678.845,574,31971349.5752142,5617005.33451878,1756303.17848411,1898763.95989232,10467.7582672693,1122.47166036897,325.99837000815,708.799486305599,17.2803507339459,15.5413092212237,14.3787216911697,14.4567136850138,5.09375020080676,3.38777436133001,3.67630067190708,NA,25891038.313,4548763.26,1422289.44,1537657.03,"5608"
"2017","SH","Male","45-49",65,64,9,275,111789,58.1,57.3,8.1,246,3634.844,13697,5466.281,1944,6780.474,718,3429.574,759,44536097.7090769,9505810.28902665,4354972.61090089,2328535.60368194,12252.547209475,1738.99041945093,642.281440928893,678.957679199206,17.6118106027778,16.0674137789852,15.2868288791332,14.6607501316815,5.50533153593236,4.06216566385787,4.04830062372069,2.09186406167839,49786458.268,10626450.264,4868380.332,2603046.666,"5609"
"2017","SH","Male","50-54",127,166,12,526,127546,99.6,130.2,9.4,412.4,3908.57,19661,5440.512,3482,5760.73,1459,3620.711,1073,60249944.9375127,14852573.0199301,6589704.94566666,3045977.84564,15414.8307277374,2729.99545262102,1143.9010239443,841.265112194816,17.9140122164344,16.5136836755393,15.7010191324364,14.9293325391475,6.02199375214281,4.60116216459055,4.86907172977447,2.24070968927596,76846394.77,18943862.784,8404905.07,3885022.903,"5610"
"2017","SH","Male","55-59",189,263,40,775,108119,174.8,243.2,37,716.8,4259.095,21677,5372.298,4688,6277.948,2139,4702.338,1269,85391468.9508782,23294086.1680186,12420139.6350318,5519165.84689093,20049.205042592,4335.96315171247,1978.37567865038,1173.70674904503,18.2627567585802,16.9637100737887,16.3348298771626,15.5237372921406,6.57479686166072,5.16364246322143,5.49388415009201,3.61091791264422,92324402.315,25185333.024,13428530.772,5967266.922,"5611"
"2017","SH","Male","60-64",285,425,57,1072,87496,325.7,485.7,65.1,1225.2,4612.188,22535,6056.878,5502,5976.167,2815,5006.2,1565,118789037.876017,38087390.0018287,19227061.9285453,8954355.62768584,25755.4631068849,6288.28746456981,3217.28993325409,1788.65319557465,18.5928596868644,17.4553938142333,16.7718293200649,16.0076506341806,7.11085937495862,5.78597671228219,6.1855911493517,4.17592454921452,103935656.58,33324942.756,16822910.105,7834703,"5612"
"2017","SH","Male","65-69",403,578,111,1484,81053,497.2,713.1,137,1830.9,4946.012,26298,6143.947,6764,6029.805,3674,5357.248,1910,160475520.43231,51272201.5323307,27332120.4273747,12624262.7416629,32445.4369363256,8345.15687266357,4532.83653905469,2356.48279520807,18.8936519682309,17.7526592828093,17.1235731409676,16.3511311347206,7.51256292821856,6.20899235963656,6.56962166303426,4.91998092582813,130070223.576,41557657.508,22153503.57,10232343.68,"5613"
"2017","SH","Male","70-74",564,724,164,1870,68049,828.8,1063.9,241,2748,5030.203,28540,6301.976,7650,5900.171,3980,4855.672,2280,210968557.392467,70846179.0768417,34508487.3840909,16269059.2955076,41940.3665006099,11241.8992196799,5848.72665285309,3350.52682625755,19.1672196632389,18.0760215928915,17.3567158628789,16.6047756591775,7.91862865334224,6.71997887150522,6.96969668052232,5.48479693349065,143561993.62,48210116.4,23482680.58,11070932.16,"5614"
"2017","SH","Male","75-79",1041,1097,255,3229,75994,1369.8,1443.5,335.5,4249,4981.929,40047,6263.874,11172,5518.392,4802,4779.315,3230,262535608.946759,92086217.7645604,34870277.1060873,20313692.4625628,52697.5813880043,14701.1606179435,6318.91991473011,4250.3355528068,19.3858972839264,18.3382358457776,17.3671453654538,16.8268057221804,8.35443894011481,7.2224200227638,7.27482599910299,5.81562195641174,199511310.663,69980000.328,26499318.384,15437187.45,"5615"
"2017","SH","Male","80-84",1161,778,283,3061,42753,2715.6,1819.8,661.9,7159.7,4810.773,27169,6131.722,7619,5292.843,2821,4443.357,2329,305718643.4566,109273243.791079,34924122.5247351,24205502.4278998,63548.7568123874,17820.971627722,6598.36736603279,5447.57093069492,19.5381757711206,18.5093621271233,17.3686883382315,17.0020905383353,8.87622335963554,7.90676820242749,7.50648188392259,6.49511448712488,130703891.637,46717589.918,14931110.103,10348578.453,"5616"
"2017","SH","Male","85-89",1042,477,222,2444,17548,5938,2718.3,1265.1,13927.5,4456.053,13472,5499.279,3582,4821.092,1186,4038.17,1290,342101356.371096,112254486.995669,32583856.3483018,29685658.1946661,76772.281741509,20412.5826304992,6758.60496922726,7351.26510143606,19.650617614778,18.5362790570231,17.2993275196431,17.206174598076,9.54162058189497,8.68912765532371,7.90776196389612,7.14290644942062,60031946.016,19698417.378,5717815.112,5209239.3,"5617"
"2017","SH","Female","<1",2,0,0,32,12384,16.1,0,0,258.4,2458.952,14435,7269.028,21,2622.664,7,3060.173,636,286619606.912145,1232635.5620155,148244.896640827,15716004.748062,116561.69250646,169.573643410853,56.5245478036176,5135.65891472868,19.4736664831333,14.0246651683155,11.9066208922595,16.5701901617769,5.55450877190845,2.77881927199042,NA,NA,35494972.12,152649.588,18358.648,1946270.028,"5618"
"2017","SH","Female","1-14",3,2,1,14,172840,1.7,1.2,0.6,8.1,2286.26285515777,10363,2677.94879856115,139,5220.05969411765,255,1983.0760920069,1739,13707788.6878038,215363.852696135,770143.035177042,1995237.97963434,5995.71858366119,80.4211987965749,147.535292756306,1006.13283962046,16.4334747466115,12.2800842148408,13.5543315365488,14.5062738892291,2.09186406167839,0.53062825106217,0.182321556793955,-0.510825623765991,23692541.968,372234.883,1331115.222,3448569.324,"5619"
"2017","SH","Female","15-19",3,1,0,14,73684,4.1,1.4,0,19,2109.857,8350,4564.419,188,8654.36,89,2307.264,747,23909269.2443407,1164582.23223495,1045326.04093155,2339077.96536562,11332.1752347864,255.143586124532,120.786059388741,1013.7886108246,16.9897767762046,13.96787298173,13.8598393956103,14.6652673777879,2.94443897916644,1.41098697371026,0.336472236621213,NA,17617305.95,858110.772,770238.04,1723526.208,"5620"
"2017","SH","Female","20-24",0,2,0,14,74866,0,2.7,0,18.7,2074.003,10169,3952.544,171,5330.972,56,1869.457,711,28171047.6144044,902793.022199663,398758.35759891,1775417.31493602,13582.9348435872,228.408089119226,74.8003098869981,949.696791600994,17.1538053281708,13.7132485948301,12.8961108923572,14.3895460602645,2.92852352386054,NA,0.993251773010283,NA,21090536.507,675885.024,298534.432,1329183.927,"5621"
"2017","SH","Female","25-29",4,5,1,24,78947,5.1,6.3,1.3,30.4,2180.599,15442,5232.315,230,5242.651,105,2162.395,613,42652424.7381154,1524354.88365612,697275.836953906,1679035.47316554,19559.9579464704,291.334692895234,133.000620669563,776.470290194688,17.5685946822933,14.2370818514117,13.4549363603126,14.3337300633919,3.41444260841218,1.62924053973028,1.84054963339749,0.262364264467491,33672809.758,1203432.45,550478.355,1325548.135,"5622"
"2017","SH","Female","30-34",6,9,0,38,78675,7.6,11.4,0,48.3,2320.26,17098,5094.614,287,7059.667,214,2297.213,482,50424919.5805529,1858473.74388306,1920265.31680966,1407380.57324436,21732.4435970766,364.79186526851,272.005084207181,612.646965363838,17.7359960469704,14.4352661410345,14.4679739202955,14.1572407851256,3.87743156065853,2.02814824729229,2.43361335540045,NA,39671805.48,1462154.218,1510768.738,1107256.666,"5623"
"2017","SH","Female","35-39",2,22,0,43,83495,2.4,26.3,0,51.5,2552.792,13837,3738.555,457,5833.372,366,2316.749,511,42305506.8016049,2046253.82957063,2557056.29319121,1417879.79998802,16572.2498353195,547.338163961914,438.349601772561,612.01269537098,17.5604278199784,14.5315212791725,14.754367269358,14.164673215195,3.94158180766969,0.8754687373539,3.26956893918372,NA,35322982.904,1708519.635,2135014.152,1183858.739,"5624"
"2017","SH","Female","40-44",5,29,3,67,83541,6,34.7,3.6,80.2,2972.933,10449,4773.116,636,5574.762,534,3070.614,461,37184348.9029339,3633786.73465723,3563427.42844831,1694441.1175351,12507.6309835889,761.302833339318,639.207095916975,551.824852467651,17.4313985022966,15.1057858401009,15.0862334004714,14.3428635202576,4.38452351487247,1.79175946922805,3.54673968695281,1.28093384546206,31064176.917,3035701.776,2976922.908,1415553.054,"5625"
"2017","SH","Female","45-49",22,85,2,174,113208,19.4,75.1,1.8,153.7,3283.87,14167,4468.608,1161,5670.808,1145,2690.85,630,41094786.843686,4582762.60334959,5735526.78255954,1497452.03519186,12514.1332768002,1025.54589781641,1011.41262101618,556.497774008904,17.5313918306353,15.3378125627496,15.5621901583045,14.2192755785368,5.03500265054455,2.96527306606928,4.31882055877009,0.587786664902119,46522586.29,5188053.888,6493075.16,1695235.5,"5626"
"2017","SH","Female","50-54",47,168,15,345,128972,36.4,130.2,11.6,267.5,3523.099,18389,4306.769,1895,5612.27,1836,3784.263,888,50232816.0461185,6327983.79105542,7989430.04683187,2605546.58685606,14258.1335483671,1469.3111683156,1423.56480476382,688.521539558974,17.7321790771872,15.6604922269623,15.8936299818855,14.7731530333696,5.58911956633606,3.5945687746427,4.86907172977447,2.45100509811232,64786267.511,8161327.255,10304127.72,3360425.544,"5627"
"2017","SH","Female","55-59",75,253,31,476,111111,67.5,227.7,27.9,428.4,3919.078,18878,4646.458,2437,6044.398,2233,4066.947,1148,66585985.6215856,10191086.5224865,12147438.8080388,4201973.84237384,16990.216990217,2193.30219330219,2009.70200970201,1033.20103320103,18.0140046872656,16.1370240258628,16.3126289078376,15.2510649353258,6.06005733857359,4.21212759787848,5.42802897306969,3.32862668882732,73984354.484,11323418.146,13497140.734,4668855.156,"5628"
"2017","SH","Female","60-64",94,338,49,637,93061,101,363.2,52.7,684.5,4299.979,18630,5023.104,3000,5978.929,2348,4410.639,1223,86081826.7265557,16192940.1145485,15085293.8309281,5796425.45964475,20019.1272391227,3223.69198697628,2523.07626180677,1314.19176669067,18.2708088754183,16.600085909818,16.5292309087368,15.5727519854644,6.5286886447285,4.61512051684126,5.89495364672714,3.96461545554732,80108608.77,15069312,14038525.292,5394211.497,"5629"
"2017","SH","Female","65-69",175,452,94,936,87370,200.3,517.3,107.6,1071.3,4464.589,22394,5055.16,4248,5819.101,2789,4979.532,1479,114432878.637976,24578596.406089,18575566.7723475,8429355.41719126,25631.2235321048,4862.08080576857,3192.17122582122,1692.80073251688,18.5554989962999,17.0173865573834,16.7373576607458,15.947230864088,6.97662814326851,5.29981624267177,6.24862297700947,4.67842064772768,99980006.066,21474319.68,16229472.689,7364727.828,"5630"
"2017","SH","Female","70-74",338,512,106,1235,76646,441,668,138.3,1611.3,4475.286,25882,5095.865,5681,5881.586,2804,4422.959,1696,151122501.176839,37770541.2741696,21517061.7436005,9786992.75108942,33768.2331758996,7411.99801685672,3658.37747566735,2212.77039897712,18.8336013319525,17.4470400253821,16.8843567478579,16.0965647917404,7.38479658557952,6.08904487544685,6.50428817353665,4.92942523867071,115829352.252,28949609.065,16491967.144,7501338.464,"5631"
"2017","SH","Female","75-79",676,759,190,2253,89886,752.1,844.4,211.4,2506.5,4606.092,38323,5191.138,9180,5638.938,3463,4453.7,2242,196381264.842133,53016762.1654095,21724898.5314732,11108732.6168703,42635.1155908595,10212.936386089,3852.65781100505,2494.270520437,19.0955685564736,17.7861186887863,16.8939695585167,16.2232420792194,7.82664263670356,6.62286929383236,6.73862631597417,5.35375207343614,176519263.716,47654646.84,19527642.294,9985195.4,"5632"
"2017","SH","Female","80-84",1145,744,216,2980,58563,1955.2,1270.4,368.8,5088.5,4519.21,32204,5072.182,8259,5614.378,2433,4144.363,1830,248512949.883032,71531771.149019,23324934.982839,12950470.9287434,54990.3522702047,14102.7611290405,4154.50028174786,3124.83991598791,19.3310055143485,18.0856522607038,16.9650335172485,16.3766427106026,8.53473837063199,7.57824776897728,7.14708709049287,5.91025449168244,145536638.84,41891151.138,13659781.674,7584184.29,"5633"
"2017","SH","Female","85-89",1665,509,215,3498,32240,5164.4,1578.8,666.9,10849.9,4370.316,21490,4866.141,5543,5100.523,1102,3725.89,1429,291309214.764268,83663212.0440447,17434169.8076923,16514568.2692308,66656.3275434243,17192.9280397022,3418.1141439206,4432.38213399504,19.4898958546743,18.2423099172653,16.6739426205368,16.6197534747294,9.29191114233627,8.54954420830056,7.36442034378869,6.50264010963826,93918090.84,26973019.563,5620776.346,5324296.81,"5634"
