"ID","year","region","gender","agegroup","population","d_log_CVD_mort_100k","d_CVD_mort_100k","d_log_CVD_costs_100k","d_CVD_costs_100k","d_lag_log_CVD_costs_100k","d_lag_CVD_costs_100k","d_log_cancer_mort_100k","d_cancer_mort_100k","d_log_cancer_costs_100k","d_cancer_costs_100k","d_lag_log_cancer_costs_100k","d_lag_cancer_costs_100k"
"390","2016","BB","Male","25-29",70039,0.930475366866112,4.3,0.212808871564839,247372.390258502,-0.134218546732518,-149835.629012905,-0.866810674610786,-4,0.902752359636928,1404698.52228387,-0.602622012450936,-792118.878793848
"390","2017","BB","Male","25-29",63869,NA,-7.1,0.131108296777166,180785.729686276,0.212808871564839,247372.390258502,0.775838896405059,3.4,-0.470771050282242,-887120.278473043,0.902752359636928,1404698.52228387
"391","2007","BB","Male","30-34",65187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2008","BB","Male","30-34",65748,0.576175503974441,6,0.107319780743753,147936.035480561,NA,NA,0.693147180559945,6.1,-0.106615103056251,-121447.260314089,NA,NA
"391","2009","BB","Male","30-34",67708,-0.431344556095985,-4.8,0.0530817195201276,79252.4167779444,0.107319780743753,147936.035480561,-0.169292056503621,-1.9,0.312079948972006,395372.342342416,-0.106615103056251,-121447.260314089
"391","2010","BB","Male","30-34",70439,0.10648348040245,1,-0.244545223983014,-332568.859001885,0.0530817195201276,79252.4167779444,0.415127019019901,5.3,-0.0746924657512746,-106146.390334675,0.312079948972006,395372.342342416
"391","2011","BB","Male","30-34",70615,0,0,0.24079716016309,326833.819094522,-0.244545223983014,-332568.859001885,-0.322468188537196,-4.3,0.0466375155078289,65344.6735960576,-0.0746924657512746,-106146.390334675
"391","2012","BB","Male","30-34",72100,-0.361013345537331,-3,0.0123175000001634,18928.4633598044,0.24079716016309,326833.819094522,-0.308547210915743,-3,0.189358900349783,298961.854077162,0.0466375155078289,65344.6735960576
"391","2013","BB","Male","30-34",72985,-0.0145987994211527,-0.100000000000001,-0.00691766767334379,-10659.1644237123,0.0123175000001634,18928.4633598044,0.281639757995818,2.7,-0.686703431169143,-860901.632476873,0.189358900349783,298961.854077162
"391","2014","BB","Male","30-34",73671,0,0,0.197820029460489,335888.151684068,-0.00691766767334379,-10659.1644237123,0.10354067894084,1.2,0.418857962711947,453690.178539454,-0.686703431169143,-860901.632476873
"391","2015","BB","Male","30-34",75089,-0.249215791623985,-1.5,0.155126912103723,314036.765942283,0.197820029460489,335888.151684068,-0.140581950621189,-1.6,0.0937886690095358,130362.247397141,0.418857962711947,453690.178539454
"391","2016","BB","Male","30-34",76159,0.551496663496919,3.9,0.00849446748336113,18643.4109112583,0.155126912103723,314036.765942283,-0.473784352085642,-4,-0.0278600673124707,-40008.7261601593,0.0937886690095358,130362.247397141
"391","2017","BB","Male","30-34",76687,-0.570544858467613,-4,-0.293569876348975,-560730.886821873,0.00849446748336113,18643.4109112583,0.321204764490425,2.5,-0.139368955694414,-184230.982828756,-0.0278600673124707,-40008.7261601593
"392","2007","BB","Male","35-39",91103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2008","BB","Male","35-39",84758,-0.0918075492531227,-2.5,0.230470397180849,480084.724015041,NA,NA,0.303112645678427,7.4,0.139893231706237,239634.202138823,NA,NA
"392","2009","BB","Male","35-39",78505,-0.716494544556936,-13.3,0.145038907508223,364038.999316823,0.230470397180849,480084.724015041,-0.463663347351152,-10.5,0.241568924144088,501565.909513697,0.139893231706237,239634.202138823
"392","2010","BB","Male","35-39",73124,0.408086341588039,6.4,-0.150716825332315,-377244.191856042,0.145038907508223,364038.999316823,0.0704898777545448,1.3,-0.370376800209023,-723409.961869314,0.241568924144088,501565.909513697
"392","2011","BB","Male","35-39",66155,0.236664298110056,5.1,0.215659876042515,558165.117289005,-0.150716825332315,-377244.191856042,-0.234993591231706,-4,0.0705738848594528,118003.252565651,-0.370376800209023,-723409.961869314
"392","2012","BB","Male","35-39",64516,0.142274055664679,3.7,-0.044081846988492,-124080.831734077,0.215659876042515,558165.117289005,0.429457534851386,8.1,0.101615605386215,185224.122001113,0.0705738848594528,118003.252565651
"392","2013","BB","Male","35-39",66176,-0.613931945006441,-12.8,-0.174922955008254,-441828.591056251,-0.044081846988492,-124080.831734077,-0.93587786514946,-14.1,-0.0119194665417677,-22713.6516328161,0.101615605386215,185224.122001113
"392","2014","BB","Male","35-39",69470,0.0453151962120422,0.700000000000001,0.197559534623826,504862.326936241,-0.174922955008254,-441828.591056251,0.797408190884355,11.1,0.0599352144539207,117004.111541962,-0.0119194665417677,-22713.6516328161
"392","2015","BB","Male","35-39",73639,0.184429039133519,3.2,-0.00980364447552695,-27474.4431301272,0.197559534623826,504862.326936241,-0.214517496594442,-3.9,-0.175240221897457,-323299.65885268,0.0599352144539207,117004.111541962
"392","2016","BB","Male","35-39",77367,-0.493433881054121,-7.4,-0.193975819815609,-491719.823037138,-0.00980364447552695,-27474.4431301272,-0.593940530476497,-7.3,0.188183299427486,349500.785239593,-0.175240221897457,-323299.65885268
"392","2017","BB","Male","35-39",79654,-0.436102077570054,-4.1,0.247888600968983,646196.21403638,-0.193975819815609,-491719.823037138,0.86148249537916,12.3,0.0977708430902204,209268.048869701,0.188183299427486,349500.785239593
"393","2007","BB","Male","40-44",121270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2008","BB","Male","40-44",115823,0.26891196976979,11.2,-0.00968206228100676,-40319.2437063642,NA,NA,0.192903666124492,10,0.0070947720313761,21887.1733579547,NA,NA
"393","2009","BB","Male","40-44",109533,0.109562202511527,5.5,0.0374728335780024,158241.154320808,-0.00968206228100676,-40319.2437063642,-0.220952969934391,-11.3,-0.048848556564689,-147597.335082194,0.0070947720313761,21887.1733579547
"393","2010","BB","Male","40-44",103497,-0.15477980850482,-7.6,0.0329418646937452,144090.607119281,0.0374728335780024,158241.154320808,-0.301637495411186,-11.9,0.0907973032908949,280230.098702991,-0.048848556564689,-147597.335082194
"393","2011","BB","Male","40-44",93583,-0.530848539641099,-18.7,0.0821853335606999,380876.300247833,0.0329418646937452,144090.607119281,0.0434221614502781,1.5,-0.180612867539583,-533492.452180898,0.0907973032908949,280230.098702991
"393","2012","BB","Male","40-44",88630,0.092923950616818,2.6,-0.150478523252898,-674406.779829093,0.0821853335606999,380876.300247833,0.22030666997901,8.7,0.351078667059321,1133543.48034296,-0.180612867539583,-533492.452180898
"393","2013","BB","Male","40-44",83088,0.362460224665314,12.8,0.0780619733861005,337180.512469713,-0.150478523252898,-674406.779829093,0.0379086639818982,1.7,-0.270994852886554,-908834.38762281,0.351078667059321,1133543.48034296
"393","2014","BB","Male","40-44",77778,0.0666147490819839,2.9,0.000153696867998931,690.179431500845,0.0780619733861005,337180.512469713,-0.353242267764189,-13.6,-0.0233805168263803,-67474.0551915457,-0.270994852886554,-908834.38762281
"393","2015","BB","Male","40-44",73818,-0.507128761884664,-17.9,-0.052394004686164,-229236.845714771,0.000153696867998931,690.179431500845,0.389766198565061,15.3,0.120960917305062,366751.529620669,-0.0233805168263803,-67474.0551915457
"393","2016","BB","Male","40-44",70667,0.30596411728923,9.7,0.175202361604963,816048.415068595,-0.052394004686164,-229236.845714771,-0.332261704084869,-13.4,-0.0474608981076496,-149210.424751765,0.120960917305062,366751.529620669
"393","2017","BB","Male","40-44",69632,-0.197655920794062,-6.6,0.00215527470625076,10955.5980280694,0.175202361604963,816048.415068595,-0.458307589482545,-12.5,0.0349575156284914,109211.922653581,-0.0474608981076496,-149210.424751765
"394","2007","BB","Male","45-49",121025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2008","BB","Male","45-49",124629,0.0756579595474784,7.59999999999999,0.0616363370397561,533830.439112216,NA,NA,-0.124796574034945,-12.8,-0.0929560607503195,-488895.149713336,NA,NA
"394","2009","BB","Male","45-49",126643,-0.191761950573042,-18.2,-0.0767347850663942,-659656.74757399,0.0616363370397561,533830.439112216,0,0,0.125239017364072,669599.719826813,-0.0929560607503195,-488895.149713336
"394","2010","BB","Male","45-49",126790,0.0695347300751221,6.2,-0.0336962247734576,-274057.180864281,-0.0767347850663942,-659656.74757399,0.0476521980371798,4.7,0.0430177041604338,250039.729254229,0.125239017364072,669599.719826813
"394","2011","BB","Male","45-49",120807,-0.0602861092374605,-5.39999999999999,0.0613284430140304,505789.315589418,-0.0336962247734576,-274057.180864281,0.0157174158954092,1.59999999999999,-0.110952113919563,-623641.285108056,0.0430177041604338,250039.729254229
"394","2012","BB","Male","45-49",117028,-0.0890010106110601,-7.40000000000001,0.0512285678807505,446931.331320034,0.0613284430140304,505789.315589418,-0.322726981012956,-28.3,0.0869885789849363,483027.745779994,-0.110952113919563,-623641.285108056
"394","2013","BB","Male","45-49",111906,-0.0229017642866847,-1.8,-0.0260194235058009,-229860.906208068,0.0512285678807505,446931.331320034,0.17489160029017,14.2,-0.0751815413414487,-419904.266769472,0.0869885789849363,483027.745779994
"394","2014","BB","Male","45-49",106183,-0.0555698511548108,-4.2,-0.0434056469631177,-370390.686255066,-0.0260194235058009,-229860.906208068,-0.0997266979395697,-8.40000000000001,-0.0682967766053419,-355030.345297434,-0.0751815413414487,-419904.266769472
"394","2015","BB","Male","45-49",100849,-0.0866403883005296,-6.09999999999999,0.0200267845553128,168896.853610728,-0.0434056469631177,-370390.686255066,0.0391726950984834,3.2,0.123752893689469,661691.362630693,-0.0682967766053419,-355030.345297434
"394","2016","BB","Male","45-49",96283,-0.0786835921248539,-5.10000000000001,-0.00461278052657832,-39202.4636551943,0.0200267845553128,168896.853610728,-0.0145105327144144,-1.2,0.168361283621719,1042341.02714316,0.123752893689469,661691.362630693
"394","2017","BB","Male","45-49",91675,-0.460736906918192,-23,0.0262042973011241,225124.969052017,-0.00461278052657832,-39202.4636551943,0.190207554592744,17.2,-0.227486012060254,-1368695.26038924,0.168361283621719,1042341.02714316
"395","2007","BB","Male","50-54",107105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2008","BB","Male","50-54",108073,-0.152178292600054,-28.6,-0.0925693777852636,-1360130.78216086,NA,NA,0.0703539914940263,13.2,0.07791156750962,750629.498264162,NA,NA
"395","2009","BB","Male","50-54",109728,0.010860352528983,1.90000000000001,0.0127860711081631,180456.953805251,-0.0925693777852636,-1360130.78216086,-0.039364830588652,-7.5,-0.0332042310515241,-327065.924465423,0.07791156750962,750629.498264162
"395","2010","BB","Male","50-54",112352,-0.132963049329883,-21.9,0.0140162838485267,200488.76687023,0.0127860711081631,180456.953805251,0.00533904097942006,1,0.0423072397118105,418644.793788636,-0.0332042310515241,-327065.924465423
"395","2011","BB","Male","50-54",112438,-0.0540311468848893,-8.09999999999999,-0.00561854375022008,-80705.1947817449,0.0140162838485267,200488.76687023,-0.0198984785351302,-3.70000000000002,-9.04878740044524e-05,-914.442180706188,0.0423072397118105,418644.793788636
"395","2012","BB","Male","50-54",116036,0.0669345517207969,10.1,0.0741287162874151,1102147.85081349,-0.00561854375022008,-80705.1947817449,-0.0120220027149553,-2.19999999999999,-0.0826542128847265,-801653.501557406,-9.04878740044524e-05,-914.442180706188
"395","2013","BB","Male","50-54",119623,-0.179249357756984,-25.6,-0.0374954990378349,-567692.723308425,0.0741287162874151,1102147.85081349,0.0812683275044925,15.4,0.161083386638868,1626106.37868084,-0.0826542128847265,-801653.501557406
"395","2014","BB","Male","50-54",121853,-0.185701495485608,-22.1,0.049278876246408,750537.186539743,-0.0374954990378349,-567692.723308425,-0.0267093432540584,-5.20000000000002,-0.0203316594579981,-219974.792898837,0.161083386638868,1626106.37868084
"395","2015","BB","Male","50-54",122385,0.0967361750969253,11,0.0664539716934449,1072505.17653276,0.049278876246408,750537.186539743,-0.127525813869976,-23,-0.11058461716852,-1121193.28654098,-0.0203316594579981,-219974.792898837
"395","2016","BB","Male","50-54",121153,0.0766194845663835,9.50000000000001,-0.0104917463220566,-174100.637491463,0.0664539716934449,1072505.17653276,0.120211256701839,21.6,0.0672269825932652,666768.247011993,-0.11058461716852,-1121193.28654098
"395","2017","BB","Male","50-54",117809,-0.031548357734926,-4.00000000000001,-0.00602497214072883,-99156.1665413193,-0.0104917463220566,-174100.637491463,-0.188739591344778,-32.8,0.041435679645641,433861.23034584,0.0672269825932652,666768.247011993
"396","2007","BB","Male","55-59",84926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2008","BB","Male","55-59",91813,0.0324057244890961,8.30000000000001,0.0424553854865621,956876.997476116,NA,NA,0.0698523112271001,23,-0.0198684239271678,-316409.812757395,NA,NA
"396","2009","BB","Male","55-59",97539,-0.0728970858438327,-18.3,0.0195277043759567,453950.249501001,0.0424553854865621,956876.997476116,-0.0198495629825644,-6.69999999999999,-0.0146830822074939,-229825.254630959,-0.0198684239271678,-316409.812757395
"396","2010","BB","Male","55-59",101231,0.0858743672025541,21.7,0.0570950702849196,1379260.15518105,0.0195277043759567,453950.249501001,-0.0907723167509911,-29,0.0354376002228989,560493.310722455,-0.0146830822074939,-229825.254630959
"396","2011","BB","Male","55-59",100898,-0.181184547006879,-43.7,0.0189311872797511,474987.105758931,0.0570950702849196,1379260.15518105,0.116471560058573,37.7,-0.0172976519923367,-276067.329465386,0.0354376002228989,560493.310722455
"396","2012","BB","Male","55-59",101943,-0.0328049744529277,-7.09999999999999,-0.0430111970305838,-1066310.24170992,0.0189311872797511,474987.105758931,-0.00731746276965506,-2.5,0.0714408606270425,1171705.64659361,-0.0172976519923367,-276067.329465386
"396","2013","BB","Male","55-59",102863,0.0359817413632566,7.79999999999998,0.046342868956387,1150837.00353517,-0.0430111970305838,-1066310.24170992,0.044247378532515,15.4,-0.0458381326884805,-761384.431988699,0.0714408606270425,1171705.64659361
"396","2014","BB","Male","55-59",104618,-0.0345736209710017,-7.5,-0.000246115164813432,-6253.74540998414,0.046342868956387,1150837.00353517,-0.0701378292787274,-24.1,0.0374511530633477,619453.083213473,-0.0458381326884805,-761384.431988699
"396","2015","BB","Male","55-59",107202,0.01950828239542,4.20000000000002,0.027579533574869,710457.133415233,-0.000246115164813432,-6253.74540998414,0.102492372699884,35.8,0.0465273184741761,802602.917918455,0.0374511530633477,619453.083213473
"396","2016","BB","Male","55-59",110213,-0.0111009465594467,-2.40000000000001,-0.0160520310024239,-415886.684729438,0.027579533574869,710457.133415233,-0.131861262315738,-45.4,-0.0410032575109831,-709254.102941379,0.0465273184741761,802602.917918455
"396","2017","BB","Male","55-59",113949,-0.0500700526448057,-10.5,-0.0140801176595176,-359341.289501231,-0.0160520310024239,-415886.684729438,0.0452208740152082,14.9,0.0240464710499531,412413.399572484,-0.0410032575109831,-709254.102941379
"397","2007","BB","Male","60-64",64864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2008","BB","Male","60-64",61486,-0.0508391175752019,-20.1,0.0853793695303224,2685633.62218199,NA,NA,-0.0680355993804236,-36.3,-0.0727076743161383,-1648469.408475,NA,NA
"397","2009","BB","Male","60-64",59841,0.0604109172469229,24,0.0147453142548031,487485.481021721,0.0853793695303224,2685633.62218199,-0.0281265467955745,-14.3,-0.0186596197112472,-404086.103757285,-0.0727076743161383,-1648469.408475
"397","2010","BB","Male","60-64",63886,-0.182223857609665,-68.2,-0.0259387401428093,-852774.391341086,0.0147453142548031,487485.481021721,-0.0423774958591103,-20.8,-0.0232789897645915,-493664.512634594,-0.0186596197112472,-404086.103757285
"397","2011","BB","Male","60-64",71689,0.0257500123430958,8.90000000000003,0.00743721940475339,242251.869481906,-0.0259387401428093,-852774.391341086,0.10856038540667,55.1,0.0700413256312764,1520741.55070995,-0.0232789897645915,-493664.512634594
"397","2012","BB","Male","60-64",79973,0.0921632740461318,33.8,0.0518669267725684,1740493.75543626,0.00743721940475339,242251.869481906,0.0153777926118979,8.29999999999995,0.0197771640553768,449042.261724722,0.0700413256312764,1520741.55070995
"397","2013","BB","Male","60-64",86155,0.0188368361539109,7.30000000000001,0.0869951449616373,3129815.57817875,0.0518669267725684,1740493.75543626,-0.00331492016262214,-1.79999999999995,0.0248923438607882,577953.618692763,0.0197771640553768,449042.261724722
